235,1.215739935
236,1.213441252
237,1.212293489
238,1.217785783
239,1.222142457
240,1.220997231
241,1.210218492
242,1.210731051
243,1.211692722
244,1.211129577
245,1.22772011
246,1.228710071
247,1.227274068
248,1.232411278
249,1.241313191
250,1.242651987
251,1.228430758
252,1.226569583
253,1.224787744
254,1.230411665
255,1.221384086
256,1.220408793
257,1.225054239
258,1.230213872
259,1.231195382
260,1.216782912
261,1.215879893
262,1.213261627
263,1.211855387
264,0.99979008
265,1.217676099
266,1.219069583
267,1.207610489
268,1.203866154
269,1.203559739
270,1.203032478
271,1.200198439
272,1.209509245
273,1.210962136
274,1.211600296
275,1.211939767
276,1.212400785
277,1.212790009
278,1.213335458
279,1.213480888
280,1.213801538
281,1.213204141
282,1.213015477
283,1.213984302
284,1.21365349
285,1.214179051
286,1.214763175
287,1.215060432
288,1.205817943
289,1.195847609
290,1.196535057
291,1.1951038
292,1.192370446
293,1.201449522
294,1.20495785
295,1.200764515
296,1.190079816
297,1.190191145
298,1.189833336
299,1.188551028
300,1.193801087
301,1.198235243
302,1.197349394
303,1.183152976
304,1.204428166
305,1.204480457
306,0.99487433
307,1.213510009
308,1.214888614
309,1.201859787
310,1.199209558
311,1.197973034
312,1.196297517
313,1.195144973
314,1.203672947
315,1.204762878
316,1.205279666
317,1.205331361
318,1.205958285
319,1.205917805
320,1.205825929
321,1.205367354
322,1.204939847
323,1.204613619
324,1.204219849
325,1.204161426
326,1.204181751
327,1.010932886
328,1.204058303
329,1.203938256
330,1.19948402
331,1.186193836
332,1.184786071
333,1.183254721
334,1.180769757
335,1.187226279
336,1.192533857
337,1.193120048
338,1.179967034
339,1.178653796
340,1.176636793
341,1.17703453
342,1.180241301
343,1.185178783
344,1.188766884
345,1.17623824
346,1.173337496
347,1.17185558
348,1.171795076
349,1.172471162
350,1.182018493
351,1.183731761
352,1.171636886
353,1.169558637
354,1.170914862
355,1.169248282
356,1.165712044
357,1.177086855
358,1.179610784
359,1.169396234
360,1.165000513
361,1.165089492
362,1.164210215
363,1.162448068
364,1.172709288
365,0.973835028
366,1.175786055
367,1.176758415
368,1.177531219
369,1.179593681
370,1.180480865
371,1.181286164
372,1.181803631
373,1.182292013
374,1.182688367
375,1.182952729
376,1.183296644
377,1.183832269
378,1.184387721
379,1.184421249
380,1.18463314
381,1.16977158
382,1.165607304
383,1.16482428
384,1.163557234
385,1.161260302
386,1.17247581
387,1.175505965
388,1.167746116
389,1.16113358
390,1.163047905
391,1.161882522
392,1.159528398
393,1.167939189
394,1.172334675
395,1.170945898
396,1.160206457
397,1.160667588
398,1.161316783
399,1.159986045
400,1.164145381
401,1.170890335
402,1.17238255
403,1.159981044
404,1.164262514
405,1.165367923
406,1.163853389
407,1.159976977
408,1.158105792
409,1.158785346
410,1.158354579
411,1.157039523
412,1.154858486
413,1.164401988
414,1.166502385
415,1.167427616
416,1.16785063
417,1.1678973
418,1.168547272
419,0.009743471
420,1.175219394
421,1.166418373
422,1.169258451
423,1.170338502
424,1.167406272
425,1.16208158
426,1.163439027
427,1.166686023
428,1.168213471
429,1.16979659
430,1.171612063
431,1.172352952
432,1.164241327
433,1.16309049
434,1.165696077
435,1.165903254
436,1.165000885
437,1.168872336
438,1.169655184
439,1.161993207
440,1.161064873
441,1.160805879
442,1.160774465
443,1.158560479
444,1.1643185
445,1.166157034
446,1.162329021
447,1.158029288
448,1.159492698
449,1.159740592
450,1.159911346
451,1.16290138
452,1.165826774
453,1.166792522
454,1.167353099
455,1.167653752
456,1.168062747
457,1.170100123
458,1.170639561
459,1.170972084
460,1.171134733
461,1.171332246
462,1.17135738
463,1.171037526
464,1.1712171
465,1.171641217
466,1.171617221
467,1.171474198
468,1.16359786
469,1.157701608
470,1.165903484
471,1.164030906
472,1.167414386
473,1.169568849
474,1.16933297
475,0.966109657
476,1.160004042
477,1.162552483
478,1.161750544
479,1.159561479
480,1.165751091
481,1.166581635
482,1.161654225
483,1.157731095
484,1.160334824
485,1.16027858
486,1.158211986
487,1.16237491
488,1.164588618
489,1.164176989
490,1.154935502
491,1.155062651
492,1.155212653
493,1.154914527
494,1.154771768
495,1.160399136
496,1.161906747
497,1.152743168
498,1.150682461
499,1.152228035
500,1.152977691
501,1.150434106
502,1.157149822
503,1.158749279
504,1.159374847
505,0.970280747
506,1.159505814
507,1.160301124
508,1.161269993
509,1.161432363
510,1.161307092
511,1.161215359
512,1.160987087
513,1.16065244
514,1.160835339
515,1.161089404
516,1.161023594
517,1.161012706
518,1.161016085
519,1.155178276
520,1.158192284
521,1.157209865
522,1.16256084
523,0.973336314
524,1.16414403
525,1.153848867
526,1.151645009
527,1.151819431
528,1.151992955
529,1.149752582
530,1.157729756
531,1.159363148
532,1.153637376
533,1.148721489
534,1.149563935
535,1.149327955
536,1.147112038
537,1.152355139
538,1.155244678
539,1.155350912
540,1.144350038
541,1.14477172
542,1.145251101
543,1.134224809
544,1.132163356
545,1.145667523
546,1.147717462
547,1.132478318
548,1.125724529
549,1.125238576
550,1.123643421
551,1.121113252
552,1.134426571
553,1.138563398
554,1.140419172
555,1.141940886
556,1.143052396
557,1.145216628
558,1.146173603
559,1.146784029
560,1.145964048
561,1.145469034
562,1.145297739
563,1.145050817
564,1.145200016
565,1.14563165
566,1.145860994
567,1.146017852
568,1.146112887
569,1.133275228
570,1.126978805
571,1.12509009
572,1.137818113
573,1.142043908
574,1.138804774
575,1.123042307
576,1.122112409
577,1.121067217
578,1.119695949
579,1.12071033
580,1.131077251
581,1.133515218
582,1.118812425
583,1.113282569
584,1.111961568
585,1.118251253
586,1.111803978
587,1.109975346
588,1.11689113
589,1.125645173
590,1.128014714
591,1.112615738
592,1.110264991
593,1.109782228
594,1.107442953
595,1.105760874
596,1.118542323
597,1.122470648
598,1.115004189
599,1.106516859
600,1.106497427
601,1.103432651
602,1.101930789
603,1.108437961
604,1.115259255
605,1.117162508
606,1.102661309
607,1.10573095
608,1.107044199
609,1.106912306
610,0.905034462
611,1.111313701
612,1.115310191
613,1.115822242
614,1.106596996
615,1.107585089
616,1.107403156
617,1.106964223
618,1.105965897
619,1.113799096
620,1.115277742
621,1.116074198
622,1.116523396
623,1.116887195
624,1.117325461
625,1.118371687
626,1.119340641
627,1.119511452
628,1.119687534
629,1.119440895
630,1.119310488
631,1.119211864
632,1.11754222
633,1.117346531
634,1.117113283
635,1.110331361
636,1.110447097
637,1.115272684
638,1.120815262
639,1.121262089
640,1.109520096
641,1.108143119
642,1.107924545
643,1.106337676
644,1.104695667
645,1.112937766
646,1.114126875
647,1.106910625
648,1.101541345
649,1.1040134
650,1.103051013
651,1.1013573
652,1.105552076
653,1.108890963
654,1.109536158
655,1.099458688
656,1.097559621
657,1.098695937
658,1.097768092
659,1.094183157
660,1.102607544
661,1.104425328
662,1.098313812
663,1.092818501
664,1.094604263
665,1.094457578
666,1.093820495
667,1.096955348
668,1.100372713
669,1.101283792
670,1.101825132
671,1.102262679
672,1.102797125
673,1.103290772
674,1.103580071
675,1.103971236
676,1.104256969
677,1.104668883
678,1.10514422
679,1.105198039
680,1.105342453
681,1.105605055
682,1.105853722
683,1.105975447
684,1.105872632
685,1.08428412
686,1.084309418
687,1.090152152
688,1.096723433
689,1.09844085
690,1.088034358
691,1.08795492
692,1.08837456
693,1.089097049
694,1.088000667
695,1.092998669
696,1.094222192
697,1.089089874
698,1.0855839
699,1.085766624
700,1.086731593
701,1.086167309
702,1.088177177
703,1.090688033
704,1.091164782
705,1.082009326
706,0.874999744
707,1.0799946
708,1.079913705
709,1.079194376
710,1.084299386
711,1.087817712
712,1.089225783
713,1.084967132
714,1.083257669
715,1.085441324
716,1.086037244
717,1.085341197
718,1.090282963
719,1.091800304
720,1.092628252
721,0.898305504
722,1.092700826
723,1.094193429
724,1.095087124
725,1.095819789
726,1.096200711
727,1.096556899
728,1.096672873
729,1.096586146
730,1.096304565
731,1.096508844
732,1.097465396
733,1.09716885
734,1.096774733
735,1.09407484
736,1.095420652
737,1.097167481
738,1.102199931
739,1.102703579
740,1.097353102
741,1.092786256
742,1.093079971
743,0.897813515
744,1.091281763
745,1.095241911
746,1.099595943
747,1.100522633
748,1.093827566
749,1.090357863
750,1.090074196
751,1.088241038
752,0.891665528
753,1.091394951
754,1.095719535
755,1.095962621
756,1.088972052
757,1.085121486
758,1.100966153
759,1.091883563
760,1.069442963
761,1.064582652
762,1.080739813
763,1.084171485
764,1.071720892
765,1.060274511
766,1.056781688
767,1.054149031
768,1.052863322
769,1.056768094
770,1.067018471
771,1.070293609
772,1.054214906
773,1.048923993
774,1.047566611
775,1.046289662
776,1.04278776
777,1.052946167
778,1.059483074
779,1.061864783
780,1.043210744
781,1.041378572
782,1.040600948
783,1.039874709
784,1.035844583
785,1.033927103
786,1.032589572
787,1.031304215
788,1.030399154
789,1.032957268
790,1.041513236
791,1.046366115
792,1.045610906
793,1.046102359
794,1.046941494
795,1.048005042
796,1.048611454
797,1.049212661
798,1.049706919
799,1.049430729
800,1.04890261
801,1.048236237
802,1.047265385
803,1.047065458
804,1.046444946
805,1.046691731
806,1.046982056
807,1.047089808
808,1.056179289
809,1.05916924
810,1.056475291
811,1.054884079
812,1.05409431
813,1.053872164
814,1.055087649
815,1.056678788
816,1.057486193
817,1.05557483
818,1.053139041
819,1.052044347
820,1.051271958
821,1.050063117
822,1.050156519
823,1.063136717
824,1.04677565
825,1.043403642
826,1.040248539
827,1.038032001
828,1.036419524
829,1.034703036
830,1.03618769
831,1.036449776
832,1.036660837
833,1.033797835
834,1.031716268
835,1.026051282
836,0.813614859
837,1.01990861
838,1.021625148
839,1.022238347
840,1.02204256
841,1.019944778
842,1.017626116
843,1.016704502
844,1.015732212
845,1.014827305
846,1.014276
847,1.016397343
848,1.017035807
849,1.016422353
850,1.01642686
851,1.015483997
852,1.015468106
853,1.014894662
854,1.014264477
855,1.01387802
856,1.013381831
857,1.012970009
858,1.02091465
859,1.0228348
860,1.022058958
861,1.022145617
862,1.021846742
863,1.021563082
864,1.023590192
865,1.029707593
866,1.02436642
867,1.020515755
868,1.016120839
869,1.013153133
870,1.011022257
871,1.009874956
872,0.796122987
873,1.011203122
874,1.013482469
875,1.010778693
876,1.006884333
877,1.005221413
878,1.004514298
879,1.003083235
880,1.004761096
881,1.006090172
882,1.005517301
883,1.002060466
884,1.000060602
885,0.998582363
886,0.998428657
887,0.997222577
888,0.996465599
889,0.995733116
890,1.000721046
891,1.006311748
892,1.008057033
893,1.00918416
894,1.009875287
895,1.010120887
896,1.01055053
897,1.010890321
898,1.011548069
899,1.011482899
900,1.011271315
901,1.010924555
902,1.010892704
903,0.802826704
904,0.996256661
905,0.996213761
906,0.996273537
907,0.992883046
908,0.996919498
909,1.003272177
910,0.997928705
911,0.99548895
912,0.998215539
913,0.998991414
914,0.999318811
915,1.00183222
916,1.00215344
917,0.999260583
918,0.998022771
919,0.996751165
920,0.991353474
921,0.989444876
922,0.988976682
923,0.987436214
924,0.986465532
925,0.985563691
926,0.990117548
927,0.992965643
928,0.994020624
929,0.993828104
930,0.994163841
931,0.994356272
932,0.993865532
933,0.995529158
934,0.997569367
935,0.99825442
936,0.995448186
937,0.993673678
938,0.992746678
939,0.991579865
940,0.990414224
941,0.991796196
942,0.994385798
943,0.994689082
944,0.990050501
945,0.986426857
946,0.984705729
947,0.983356848
948,0.981962662
949,0.9827409
950,0.981794131
951,0.760862295
952,0.97838924
953,0.978367835
954,0.977710026
955,0.976650356
956,0.975804125
957,0.976382256
958,0.978557036
959,0.978643074
960,0.97851548
961,0.975467022
962,0.974152814
963,0.973431697
964,0.972851578
965,0.972459683
966,0.971646717
967,0.971024801
968,0.970477486
969,0.970430918
970,0.969346576
971,0.968378772
972,0.967727213
973,0.966870504
974,0.96738772
975,0.970308112
976,0.974027252
977,0.977534479
978,0.979039878
979,0.97993724
980,0.979867535
981,0.979342426
982,0.979173025
983,0.980436104
984,0.981297512
985,0.980126568
986,0.97764487
987,0.976115508
988,0.974614717
989,0.97313648
990,0.972088649
991,0.971382742
992,0.971018477
993,0.971317151
994,0.969227419
995,0.967864461
996,0.967200384
997,0.966026263
998,0.964962279
999,0.967654391
1000,0.968978046
1001,0.96871393
1002,0.967945234
1003,0.967467157
1004,0.966968834
1005,0.966287534
1006,0.967707575
1007,0.968539923
1008,0.746989612
1009,0.966388084
1010,0.965217605
1011,0.963986153
1012,0.959119492
1013,0.957325622
1014,0.956664492
1015,0.958971593
1016,0.960392094
1017,0.959919197
1018,0.956072922
1019,0.954346037
1020,0.952656117
1021,0.951302217
1022,0.950804074
1023,0.953731176
1024,0.956766916
1025,0.95706687
1026,0.967788536
1027,0.967938415
1028,0.968114811
1029,0.967783945
1030,0.967033263
1031,0.966039992
1032,0.969985536
1033,0.968259477
1034,0.966940243
1035,0.963675415
1036,0.96155161
1037,0.9596978
1038,0.957937068
1039,0.956834674
1040,0.955766054
1041,0.954972633
1042,0.953686052
1043,0.951980018
1044,0.946676597
1045,0.94357875
1046,0.94155849
1047,0.940613762
1048,0.939965046
1049,0.942307285
1050,0.942081285
1051,0.941966657
1052,0.717788426
1053,0.935610649
1054,0.936942325
1055,0.936137831
1056,0.938121214
1057,0.940303431
1058,0.940043186
1059,0.937125351
1060,0.93436714
1061,0.9321007
1062,0.930091018
1063,0.927901017
1064,0.927729856
1065,0.929570502
1066,0.928415819
1067,0.927357575
1068,0.923801231
1069,0.921477978
1070,0.920554139
1071,0.91918582
1072,0.918962615
1073,0.923809304
1074,0.9256572
1075,0.700102593
1076,0.932109248
1077,0.931422342
1078,0.931449725
1079,0.931082843
1080,0.930654481
1081,0.92918077
1082,0.931256185
1083,0.708267877
1084,0.92906992
1085,0.929834936
1086,0.925420057
1087,0.923567838
1088,0.921915837
1089,0.920149351
1090,0.921178167
1091,0.922407215
1092,0.922446051
1093,0.697992607
1094,0.91791715
1095,0.919392034
1096,0.918664292
1097,0.917991715
1098,0.91883911
1099,0.920927253
1100,0.92326018
